t,x,y,vd,xyd,nd,d,st
656,2029.93,1228.53,0.403716,0.403715,6,6.14504,1
656,2030.16,1228.87,0.403921,0.40392,6,6.16464,1
656,2030.38,1229.2,0.404122,0.404122,6,6.18378,1
656,2030.61,1229.54,0.404323,0.404323,6,6.20217,1
657,2030.83,1229.88,0.404524,0.404524,6,6.21982,1
657,2031.05,1230.21,0.405113,0.405112,6,6.23644,1
657,2031.28,1230.55,0.405308,0.405309,6,6.25216,1
657,2031.5,1230.89,0.405503,0.405503,6,6.26718,1
658,2031.72,1231.23,0.405699,0.4057,6,6.28151,1
658,2031.94,1231.57,0.405335,0.405336,6,6.2944,1
658,2032.16,1231.91,0.405529,0.405528,6,6.30693,1
658,2032.38,1232.25,0.405724,0.405724,6,6.3188,1
659,2032.6,1232.59,0.405918,0.405917,6,6.33002,1
659,2032.82,1232.93,0.406425,0.406425,6,6.34168,1
659,2033.04,1233.27,0.406613,0.406613,6,6.35235,1
659,2033.26,1233.62,0.406801,0.406801,6,6.36235,1
660,2033.48,1233.96,0.406989,0.406989,6,6.3717,1
660,2033.7,1234.3,0.407177,0.407177,6,6.38038,1
660,2033.91,1234.65,0.407434,0.407434,6,6.38818,1
660,2034.13,1234.99,0.407618,0.407618,6,6.39525,1
661,2034.35,1235.34,0.407802,0.407801,6,6.40169,1
661,2034.56,1235.68,0.407986,0.407986,6,6.40753,1
661,2034.78,1236.03,0.408165,0.408165,6,6.41282,1
661,2034.99,1236.38,0.408346,0.408346,6,6.41721,1
662,2035.21,1236.73,0.408526,0.408526,6,6.42101,1
662,2035.42,1237.07,0.408707,0.408706,6,6.42423,1
662,2035.64,1237.42,0.40966,0.40966,6,6.42682,1
662,2035.85,1237.77,0.409833,0.409832,6,6.42886,1
663,2036.06,1238.12,0.410006,0.410006,6,6.43034,1
663,2036.28,1238.47,0.410179,0.410179,6,6.43125,1
663,2036.49,1238.82,0.410454,0.410454,6,6.43188,1
663,2036.7,1239.17,0.410623,0.410623,6,6.43208,1
664,2036.91,1239.53,0.410792,0.410792,6,6.43171,1
664,2037.13,1239.88,0.410961,0.41096,6,6.43078,1
664,2037.34,1240.23,0.410767,0.410767,6,6.4299,1
664,2037.55,1240.58,0.410935,0.410935,6,6.42826,1
665,2037.76,1240.93,0.411102,0.411102,6,6.42605,1
665,2037.97,1241.29,0.41127,0.411271,6,6.42328,1
665,2038.18,1241.64,0.411294,0.411294,6,6.41966,1
665,2038.39,1241.99,0.411459,0.411458,6,6.41549,1
666,2038.6,1242.35,0.411624,0.411624,6,6.41078,1
666,2038.8,1242.7,0.411789,0.411789,6,6.40553,1
666,2039,1243.03,0.410641,0.410641,6,6.40068,1
666,2039.2,1243.38,0.410809,0.410809,6,6.39495,1
667,2039.41,1243.74,0.410978,0.410978,6,6.38867,1
667,2039.62,1244.09,0.411146,0.411145,6,6.38185,1
667,2039.82,1244.45,0.411312,0.411312,6,6.37522,1
667,2040.03,1244.8,0.411477,0.411476,6,6.36744,1
668,2040.24,1245.16,0.411642,0.411642,6,6.35913,1
668,2040.44,1245.52,0.411807,0.411807,6,6.35028,1
668,2040.65,1245.87,0.411971,0.411971,6,6.34178,1
668,2040.85,1246.23,0.412133,0.412133,6,6.33275,1
669,2041.06,1246.59,0.412295,0.412295,6,6.32316,1
669,2041.26,1246.95,0.412457,0.412457,6,5.75831,1
669,2041.47,1247.31,0.41293,0.412929,6,5.78648,1
669,2041.67,1247.66,0.413087,0.413087,6,5.81374,1
670,2041.88,1248.02,0.413244,0.413245,6,5.84045,1
670,2042.08,1248.38,0.413402,0.413402,6,5.86661,1
670,2042.28,1248.74,0.413109,0.413109,6,5.89193,1
670,2042.48,1249.1,0.413265,0.413265,6,5.91729,1
671,2042.69,1249.46,0.413421,0.413421,6,5.9421,1
671,2042.89,1249.82,0.413578,0.413578,6,5.96635,1
671,2043.09,1250.18,0.413983,0.413983,6,5.98972,1
672,2043.29,1250.55,0.414135,0.414135,6,6.01277,1
672,2043.49,1250.91,0.414287,0.414287,6,6.03526,1
672,2043.69,1251.27,0.414439,0.414439,6,6.05722,1
672,2043.89,1251.63,0.414646,0.414645,6,6.07751,1
673,2044.09,1252,0.414795,0.414795,6,6.09778,1
673,2044.29,1252.36,0.414944,0.414944,6,6.11754,1
673,2044.49,1252.73,0.415092,0.415093,6,6.13677,1
673,2044.69,1253.09,0.415237,0.415237,6,6.15613,1
674,2044.88,1253.46,0.415383,0.415383,6,6.17465,1
674,2045.08,1253.82,0.415529,0.415529,6,6.19262,1
674,2045.28,1254.19,0.415675,0.415675,6,6.21006,1
674,2045.48,1254.55,0.416445,0.416445,6,6.22699,1
675,2045.67,1254.92,0.416585,0.416584,6,6.24354,1
675,2045.87,1255.29,0.416725,0.416725,6,6.25953,1
675,2046.06,1255.66,0.416865,0.416865,6,6.27497,1
676,2046.26,1256.03,0.417086,0.417086,6,6.2904,1
676,2046.46,1256.39,0.417223,0.417223,6,6.30511,1
676,2046.65,1256.76,0.41736,0.41736,6,6.31923,1
676,2046.85,1257.13,0.417497,0.417496,6,6.33276,1
677,2047.04,1257.5,0.41734,0.417339,6,6.34544,1
677,2047.23,1257.87,0.417475,0.417475,6,6.35757,1
677,2047.42,1258.24,0.417611,0.417611,6,6.36911,1
677,2047.62,1258.61,0.417746,0.417746,6,6.38008,1
678,2047.81,1258.98,0.417765,0.417765,6,6.39019,1
678,2048,1259.35,0.417898,0.417899,6,6.39966,1
678,2048.19,1259.73,0.418032,0.418032,6,6.40857,1
678,2048.38,1260.1,0.418165,0.418166,6,6.4169,1
679,2048.56,1260.45,0.417237,0.417237,6,6.42442,1
679,2048.74,1260.82,0.417373,0.417372,6,6.43192,1
679,2048.93,1261.19,0.417509,0.417508,6,6.43884,1
679,2049.12,1261.56,0.417645,0.417646,6,6.44517,1
680,2049.31,1261.94,0.41778,0.41778,6,6.45075,1
680,2049.5,1262.31,0.417913,0.417913,6,6.45576,1
680,2049.68,1262.69,0.418047,0.418047,6,6.46017,1
680,2049.87,1263.06,0.41818,0.41818,6,6.464,1
681,2050.05,1263.43,0.418313,0.418313,6,6.46773,1
681,2050.24,1263.81,0.418444,0.418443,6,6.47045,1
681,2050.42,1264.19,0.418574,0.418574,6,6.47257,1
681,2050.61,1264.56,0.418705,0.418705,6,6.47409,1
682,2050.79,1264.94,0.419087,0.419087,6,6.47646,1
682,2050.98,1265.31,0.419214,0.419215,6,6.47795,1
682,2051.16,1265.69,0.419341,0.419341,6,6.4788,1
682,2051.34,1266.07,0.419468,0.419469,6,6.479,1
683,2051.52,1266.44,0.419232,0.419232,6,6.47717,1
683,2051.71,1266.82,0.419358,0.419358,6,6.47531,1
683,2051.89,1267.2,0.419484,0.419484,6,6.47283,1
683,2052.07,1267.58,0.41961,0.419611,6,6.46974,1
684,2052.25,1267.96,0.419938,0.419937,6,6.46579,1
684,2052.43,1268.34,0.420061,0.420061,6,6.46145,1
684,2052.61,1268.72,0.420185,0.420185,6,6.4565,1
684,2052.78,1269.1,0.420353,0.420353,6,6.44948,1
685,2052.96,1269.48,0.420473,0.420473,6,6.44221,1
685,2053.14,1269.86,0.420594,0.420594,6,6.43437,1
685,2053.31,1270.24,0.420715,0.420715,6,6.42598,1
685,2053.49,1270.63,0.420833,0.420833,6,6.4168,1
686,2053.66,1271.01,0.420951,0.420951,6,6.40712,1
686,2053.84,1271.39,0.421069,0.42107,6,6.3969,1
686,2054.01,1271.78,0.421188,0.421187,6,6.38612,1
686,2054.18,1272.16,0.421813,0.421813,6,6.3739,1
687,2054.36,1272.55,0.421927,0.421927,6,6.36144,1
687,2054.53,1272.93,0.42204,0.42204,6,6.34846,1
687,2054.7,1273.32,0.422154,0.422154,6,6.33496,1
687,2054.87,1273.7,0.422334,0.422333,6,6.32117,1
688,2055.05,1274.09,0.422446,0.422446,6,6.30676,1
688,2055.22,1274.47,0.422557,0.422557,6,6.29182,1
688,2055.39,1274.86,0.422429,0.422429,6,6.27678,1
689,2055.56,1275.25,0.42254,0.42254,6,6.26116,1
689,2055.73,1275.63,0.42265,0.42265,6,6.245,1
689,2055.9,1276.02,0.422761,0.42276,6,6.22831,1
689,2056.06,1276.41,0.422776,0.422776,6,6.21102,1
690,2056.23,1276.8,0.422885,0.422885,6,6.19298,1
690,2056.4,1277.18,0.422994,0.422994,6,5.70591,1
690,2056.57,1277.57,0.423103,0.423103,6,5.72241,1
690,2056.73,1277.94,0.422344,0.422345,6,5.73701,1
690,2056.89,1278.33,0.422455,0.422454,6,5.75188,1
691,2057.06,1278.72,0.422566,0.422567,6,5.7663,1
691,2057.22,1279.11,0.422677,0.422678,6,5.78028,1
691,2057.39,1279.5,0.422788,0.422788,6,5.79426,1
691,2057.55,1279.89,0.422897,0.422897,6,5.80767,1
692,2057.72,1280.28,0.423006,0.423006,6,5.82065,1
692,2057.88,1280.67,0.423115,0.423114,6,5.8332,1
692,2058.04,1281.06,0.423223,0.423223,6,5.84533,1
692,2058.21,1281.45,0.42333,0.42333,6,5.85735,1
693,2058.37,1281.84,0.423437,0.423437,6,5.86895,1
693,2058.53,1282.23,0.423543,0.423543,6,5.88014,1
693,2058.69,1282.62,0.423855,0.423855,6,5.89162,1
693,2058.86,1283.01,0.423959,0.423959,6,5.90226,1
694,2059.02,1283.4,0.424063,0.424062,6,5.9125,1
694,2059.18,1283.8,0.424166,0.424166,6,5.92236,1
694,2059.34,1284.19,0.423973,0.423973,6,5.93258,1
695,2059.5,1284.58,0.424076,0.424076,6,5.94208,1
695,2059.66,1284.97,0.424179,0.424179,6,5.95121,1
695,2059.82,1285.36,0.424282,0.424282,6,5.95997,1
695,2059.99,1285.76,0.424549,0.424549,6,5.96849,1
696,2060.15,1286.15,0.424649,0.424649,6,5.97679,1
696,2060.31,1286.54,0.42475,0.42475,6,5.98475,1
696,2060.47,1286.94,0.42485,0.42485,6,5.99236,1
696,2060.63,1287.33,0.424986,0.424986,6,5.99971,1
697,2060.78,1287.72,0.425084,0.425084,6,6.00674,1
697,2060.94,1288.12,0.425182,0.425182,6,6.01346,1
697,2061.1,1288.51,0.425281,0.425281,6,6.01988,1
697,2061.26,1288.91,0.425376,0.425376,6,6.02621,1
698,2061.42,1289.3,0.425472,0.425472,6,6.03205,1
698,2061.58,1289.7,0.425568,0.425568,6,6.03763,1
698,2061.74,1290.09,0.425665,0.425665,6,6.04294,1
698,2061.89,1290.49,0.426172,0.426172,6,6.04832,1
699,2062.05,1290.88,0.426264,0.426264,6,6.05338,1
699,2062.21,1291.28,0.426357,0.426357,6,6.0582,1
699,2062.37,1291.68,0.426449,0.426449,6,6.06279,1
699,2062.53,1292.07,0.426596,0.426595,6,6.06807,1
700,2062.68,1292.47,0.426686,0.426686,6,6.07271,1
700,2062.84,1292.87,0.426776,0.426776,6,6.07713,1
700,2063,1293.26,0.426866,0.426866,6,6.08133,1
701,2063.16,1293.66,0.426762,0.426762,6,6.08639,1
701,2063.31,1294.05,0.426852,0.426852,6,6.09086,1
701,2063.47,1294.45,0.426942,0.426942,6,6.09511,1
701,2063.63,1294.85,0.426954,0.426954,6,6.09795,1
702,2063.78,1295.24,0.427043,0.427042,6,6.10112,1
702,2063.94,1295.64,0.427131,0.427131,6,6.10412,1
702,2064.1,1296.04,0.42722,0.42722,6,6.10698,1
702,2064.25,1296.42,0.426604,0.426604,6,6.10871,1
703,2064.4,1296.82,0.426694,0.426694,6,6.11092,1
703,2064.56,1297.22,0.426784,0.426784,6,6.11301,1
703,2064.71,1297.61,0.426874,0.426874,6,6.115,1
703,2064.87,1298.01,0.426963,0.426963,6,6.11687,1
704,2065.02,1298.41,0.427053,0.427053,6,6.11789,1
704,2065.18,1298.81,0.427141,0.42714,6,6.11888,1
704,2065.33,1299.21,0.427229,0.427229,6,6.11982,1
704,2065.48,1299.6,0.427317,0.427317,6,6.1207,1
705,2065.64,1300,0.427404,0.427404,6,6.12208,1
705,2065.79,1300.4,0.427491,0.427491,6,6.12338,1
705,2065.95,1300.8,0.427577,0.427577,6,6.12463,1
706,2066.1,1301.2,0.427663,0.427663,6,6.12582,1
706,2066.26,1301.6,0.427915,0.427914,6,6.12745,1
706,2066.42,1302,0.427999,0.427999,6,6.1293,1
706,2066.57,1302.39,0.428083,0.428083,6,6.13107,1
707,2066.73,1302.79,0.428166,0.428166,6,6.13277,1
707,2066.88,1303.19,0.42801,0.42801,6,6.13326,1
707,2067.04,1303.59,0.428093,0.428093,6,6.13409,1
707,2067.19,1303.99,0.428177,0.428177,6,6.13488,1
708,2067.34,1304.39,0.428394,0.428394,6,6.13561,1
708,2067.5,1304.79,0.428475,0.428475,6,6.13622,1
708,2067.65,1305.19,0.428557,0.428557,6,6.13682,1
708,2067.81,1305.59,0.428638,0.428638,6,6.08141,1
709,2067.96,1305.99,0.428749,0.428749,6,6.08494,1
709,2068.12,1306.39,0.428828,0.428828,6,6.08884,1
709,2068.27,1306.79,0.428908,0.428908,6,6.09277,1
710,2068.42,1307.19,0.428988,0.428988,6,6.09672,1
710,2068.58,1307.59,0.429065,0.429065,6,6.10047,1
710,2068.73,1307.99,0.429143,0.429143,6,6.10413,1
710,2068.89,1308.39,0.429222,0.429222,6,6.10782,1
711,2069.04,1308.79,0.4293,0.4293,6,6.11155,1
711,2069.19,1309.19,0.429712,0.429712,6,6.11486,1
711,2069.35,1309.59,0.429787,0.429786,6,6.11841,1
711,2069.5,1309.99,0.429862,0.429862,6,6.122,1
712,2069.65,1310.4,0.429937,0.429937,6,6.12561,1
712,2069.81,1310.8,0.430056,0.430055,6,6.1294,1
712,2069.96,1311.2,0.430129,0.430129,6,6.13309,1
712,2070.12,1311.6,0.430202,0.430202,6,6.13678,1
713,2070.27,1312,0.430275,0.430275,6,6.14048,1
713,2070.43,1312.4,0.430191,0.430191,6,6.14416,1
713,2070.58,1312.8,0.430264,0.430264,6,6.14762,1
714,2070.73,1313.21,0.430337,0.430337,6,6.15108,1
714,2070.89,1313.61,0.430347,0.430347,6,6.15513,1
714,2071.04,1314.01,0.430419,0.430419,6,6.15882,1
714,2071.2,1314.41,0.43049,0.43049,6,6.16248,1
715,2071.35,1314.81,0.430562,0.430562,6,6.16609,1
715,2071.5,1315.2,0.430062,0.430062,6,6.1689,1
715,2071.65,1315.6,0.430136,0.430135,6,6.17184,1
715,2071.81,1316.01,0.430209,0.430209,6,6.17473,1
716,2071.96,1316.41,0.430282,0.430282,6,6.17757,1
716,2072.11,1316.81,0.430355,0.430355,6,6.17938,1
716,2072.27,1317.21,0.430427,0.430427,6,6.18137,1
717,2072.42,1317.61,0.430499,0.430499,6,6.18332,1
717,2072.57,1318.02,0.430571,0.43057,6,6.18522,1
717,2072.72,1318.42,0.430642,0.430642,6,6.18801,1
717,2072.88,1318.82,0.430712,0.430712,6,6.19027,1
718,2073.03,1319.22,0.430783,0.430783,6,6.19243,1
718,2073.18,1319.63,0.430853,0.430853,6,6.19447,1
718,2073.34,1320.03,0.430922,0.430922,6,6.19689,1
719,2073.49,1320.43,0.430992,0.430991,6,6.19911,1
719,2073.64,1320.84,0.431061,0.431061,6,6.20116,1
719,2073.79,1321.24,0.431264,0.431263,6,6.20112,1
719,2073.95,1321.64,0.431331,0.431331,6,6.20146,1
720,2074.1,1322.05,0.431398,0.431398,6,6.20168,1
720,2074.25,1322.45,0.431466,0.431466,6,6.20178,1
720,2074.4,1322.85,0.431449,0.431449,6,6.20266,1
721,2074.55,1323.26,0.431516,0.431515,6,6.20331,1
721,2074.7,1323.66,0.431582,0.431582,6,6.20377,1
721,2074.85,1324.07,0.431649,0.431649,6,6.20403,1
721,2075.01,1324.47,0.431739,0.431739,6,6.20515,1
722,2075.16,1324.88,0.431804,0.431804,6,6.20577,1
722,2075.31,1325.28,0.431869,0.431869,6,6.20613,1
722,2075.46,1325.68,0.431934,0.431934,6,6.20623,1
723,2075.61,1326.09,0.431998,0.431998,6,6.20496,1
723,2075.76,1326.49,0.432062,0.432062,6,6.20365,1
723,2075.91,1326.9,0.432126,0.432126,6,6.2021,1
723,2076.06,1327.3,0.432188,0.432188,6,6.20202,1
724,2076.21,1327.71,0.432251,0.432251,6,6.20116,1
724,2076.37,1328.11,0.432314,0.432314,6,6.19999,1
724,2076.52,1328.52,0.432377,0.432377,6,6.1985,1
724,2076.66,1328.93,0.432708,0.432708,6,6.19613,1
724,2076.81,1329.33,0.432769,0.432768,6,6.19371,1
724,2076.96,1329.74,0.432829,0.432828,6,6.19097,1
725,2077.11,1330.14,0.432889,0.432889,6,6.1879,1
725,2077.26,1330.55,0.432985,0.432985,6,6.18432,1
725,2077.41,1330.96,0.433044,0.433044,6,6.18051,1
725,2077.56,1331.37,0.433103,0.433103,6,6.17636,1
725,2077.7,1331.77,0.433161,0.433161,6,6.17187,1
726,2077.85,1332.18,0.433093,0.433093,6,6.16765,1
726,2078,1332.59,0.433152,0.433152,6,6.16294,1
726,2078.15,1332.99,0.433211,0.43321,6,6.15786,1
726,2078.29,1333.4,0.433219,0.433218,6,6.15202,1
727,2078.44,1333.81,0.433277,0.433277,6,6.14601,1
727,2078.58,1334.22,0.433334,0.433334,6,6.13963,1
727,2078.73,1334.62,0.433392,0.433392,6,6.13287,1
727,2078.87,1335.02,0.43299,0.43299,6,6.12657,1
727,2079.02,1335.43,0.433049,0.433049,6,6.1196,1
728,2079.16,1335.84,0.433108,0.433107,6,6.11224,1
728,2079.31,1336.25,0.433167,0.433166,6,6.10448,1
728,2079.45,1336.65,0.433225,0.433224,6,6.09515,1
728,2079.59,1337.06,0.433283,0.433283,6,6.08566,1
729,2079.73,1337.47,0.433341,0.433341,6,6.07581,1
729,2079.88,1337.88,0.433399,0.433398,6,5.73315,1
729,2080.02,1338.29,0.433456,0.433456,6,5.74829,1
729,2080.16,1338.7,0.433512,0.433512,6,5.76306,1
730,2080.3,1339.11,0.433569,0.433569,6,5.77747,1
730,2080.44,1339.52,0.433625,0.433625,6,5.7914,1
730,2080.58,1339.93,0.433681,0.433681,6,5.80493,1
730,2080.72,1340.34,0.433737,0.433737,6,5.81811,1
731,2080.86,1340.75,0.433901,0.433901,6,5.83191,1
731,2081,1341.16,0.433955,0.433955,6,5.84515,1
731,2081.14,1341.57,0.43401,0.43401,6,5.858,1
731,2081.28,1341.98,0.434064,0.434064,6,5.87047,1
731,2081.42,1342.39,0.434051,0.434051,6,5.88335,1
